Height,Total Mean Var,Total SD Var,Total Low Water Mean,Total Low Water SD,Total Low Nitrogen Mean,Total Low Nitrogen Mean SD,Total Pathogen Mean,Total Pathogen SD
60.70199424,4.118562925,0.015517938,-0.408137075,0.015517938,0.207680414,-0.009016052,0.530555148,0.022843949
98.3104947,4.118562925,0.015517938,-0.408137075,0.015517938,0.207680414,-0.009016052,0.530555148,0.022843949
55.49989195,4.118562925,0.015517938,-0.408137075,0.015517938,0.207680414,-0.009016052,0.530555148,0.022843949
81.90104888,4.118562925,0.015517938,-0.408137075,0.015517938,0.207680414,-0.009016052,0.530555148,0.022843949
77.7394313,4.118562925,0.015517938,-0.408137075,0.015517938,0.207680414,-0.009016052,0.530555148,0.022843949
45.31941163,4.118562925,0.015517938,-0.408137075,0.015517938,0.207680414,-0.009016052,0.530555148,0.022843949
57.0396503,4.118562925,0.015517938,-0.408137075,0.015517938,0.207680414,-0.009016052,0.530555148,0.022843949
82.79808323,4.118562925,0.015517938,-0.408137075,0.015517938,0.207680414,-0.009016052,0.530555148,0.022843949
69.3310122,4.118562925,0.015517938,-0.408137075,0.015517938,0.207680414,-0.009016052,0.530555148,0.022843949
73.41845704,4.118562925,0.015517938,-0.408137075,0.015517938,0.207680414,-0.009016052,0.530555148,0.022843949
63.09352026,4.118562925,0.015517938,-0.408137075,0.015517938,0.207680414,-0.009016052,0.530555148,0.022843949
67.62987312,4.118562925,0.015517938,-0.408137075,0.015517938,0.207680414,-0.009016052,0.530555148,0.022843949
87.46170213,4.118562925,0.015517938,-0.408137075,0.015517938,0.207680414,-0.009016052,0.530555148,0.022843949
75.65350529,4.118562925,0.015517938,-0.408137075,0.015517938,0.207680414,-0.009016052,0.530555148,0.022843949
87.1830172,4.118562925,0.015517938,-0.408137075,0.015517938,0.207680414,-0.009016052,0.530555148,0.022843949
65.99160166,7.381540268,0.007491427,2.854840268,0.007491427,-0.391305767,0.018645957,0.322945953,0.012227404
79.14530258,7.381540268,0.007491427,2.854840268,0.007491427,-0.391305767,0.018645957,0.322945953,0.012227404
94.96619432,7.381540268,0.007491427,2.854840268,0.007491427,-0.391305767,0.018645957,0.322945953,0.012227404
88.54351179,7.381540268,0.007491427,2.854840268,0.007491427,-0.391305767,0.018645957,0.322945953,0.012227404
69.25389287,7.381540268,0.007491427,2.854840268,0.007491427,-0.391305767,0.018645957,0.322945953,0.012227404
74.35612651,7.381540268,0.007491427,2.854840268,0.007491427,-0.391305767,0.018645957,0.322945953,0.012227404
78.12612321,7.381540268,0.007491427,2.854840268,0.007491427,-0.391305767,0.018645957,0.322945953,0.012227404
73.9937557,7.381540268,0.007491427,2.854840268,0.007491427,-0.391305767,0.018645957,0.322945953,0.012227404
98.63028635,7.381540268,0.007491427,2.854840268,0.007491427,-0.391305767,0.018645957,0.322945953,0.012227404
57.12918253,7.381540268,0.007491427,2.854840268,0.007491427,-0.391305767,0.018645957,0.322945953,0.012227404
67.31972787,7.381540268,0.007491427,2.854840268,0.007491427,-0.391305767,0.018645957,0.322945953,0.012227404
58.45578314,7.381540268,0.007491427,2.854840268,0.007491427,-0.391305767,0.018645957,0.322945953,0.012227404
68.10489732,7.381540268,0.007491427,2.854840268,0.007491427,-0.391305767,0.018645957,0.322945953,0.012227404
74.98295039,7.381540268,0.007491427,2.854840268,0.007491427,-0.391305767,0.018645957,0.322945953,0.012227404
52.98982537,7.381540268,0.007491427,2.854840268,0.007491427,-0.391305767,0.018645957,0.322945953,0.012227404
42.5227651,8.186227711,0.021262987,3.659527711,0.021262987,1.612599568,-0.012572054,-0.113743903,0.00382521
63.19735623,8.186227711,0.021262987,3.659527711,0.021262987,1.612599568,-0.012572054,-0.113743903,0.00382521
83.53253907,8.186227711,0.021262987,3.659527711,0.021262987,1.612599568,-0.012572054,-0.113743903,0.00382521
73.18763741,8.186227711,0.021262987,3.659527711,0.021262987,1.612599568,-0.012572054,-0.113743903,0.00382521
75.23641386,8.186227711,0.021262987,3.659527711,0.021262987,1.612599568,-0.012572054,-0.113743903,0.00382521
62.0812306,8.186227711,0.021262987,3.659527711,0.021262987,1.612599568,-0.012572054,-0.113743903,0.00382521
77.01152175,8.186227711,0.021262987,3.659527711,0.021262987,1.612599568,-0.012572054,-0.113743903,0.00382521
87.8459634,8.186227711,0.021262987,3.659527711,0.021262987,1.612599568,-0.012572054,-0.113743903,0.00382521
70.73105385,8.186227711,0.021262987,3.659527711,0.021262987,1.612599568,-0.012572054,-0.113743903,0.00382521
70.51958388,8.186227711,0.021262987,3.659527711,0.021262987,1.612599568,-0.012572054,-0.113743903,0.00382521
63.0113272,8.186227711,0.021262987,3.659527711,0.021262987,1.612599568,-0.012572054,-0.113743903,0.00382521
84.83935632,8.186227711,0.021262987,3.659527711,0.021262987,1.612599568,-0.012572054,-0.113743903,0.00382521
81.73388578,8.186227711,0.021262987,3.659527711,0.021262987,1.612599568,-0.012572054,-0.113743903,0.00382521
67.83566754,8.186227711,0.021262987,3.659527711,0.021262987,1.612599568,-0.012572054,-0.113743903,0.00382521
65.19813003,7.178037865,0.020738373,2.651337865,0.020738373,1.506216957,-0.006766767,-0.62874892,-0.010459486
84.37099288,7.178037865,0.020738373,2.651337865,0.020738373,1.506216957,-0.006766767,-0.62874892,-0.010459486
70.28874866,7.178037865,0.020738373,2.651337865,0.020738373,1.506216957,-0.006766767,-0.62874892,-0.010459486
73.64707109,7.178037865,0.020738373,2.651337865,0.020738373,1.506216957,-0.006766767,-0.62874892,-0.010459486
57.80800603,7.178037865,0.020738373,2.651337865,0.020738373,1.506216957,-0.006766767,-0.62874892,-0.010459486
72.76376353,7.178037865,0.020738373,2.651337865,0.020738373,1.506216957,-0.006766767,-0.62874892,-0.010459486
67.46223229,7.178037865,0.020738373,2.651337865,0.020738373,1.506216957,-0.006766767,-0.62874892,-0.010459486
83.36782294,7.178037865,0.020738373,2.651337865,0.020738373,1.506216957,-0.006766767,-0.62874892,-0.010459486
73.70154835,7.178037865,0.020738373,2.651337865,0.020738373,1.506216957,-0.006766767,-0.62874892,-0.010459486
76.23843502,7.178037865,0.020738373,2.651337865,0.020738373,1.506216957,-0.006766767,-0.62874892,-0.010459486
91.72232908,7.178037865,0.020738373,2.651337865,0.020738373,1.506216957,-0.006766767,-0.62874892,-0.010459486
54.5774404,7.178037865,0.020738373,2.651337865,0.020738373,1.506216957,-0.006766767,-0.62874892,-0.010459486
55.27528347,7.178037865,0.020738373,2.651337865,0.020738373,1.506216957,-0.006766767,-0.62874892,-0.010459486
83.62043795,7.178037865,0.020738373,2.651337865,0.020738373,1.506216957,-0.006766767,-0.62874892,-0.010459486
88.25083772,7.178037865,0.020738373,2.651337865,0.020738373,1.506216957,-0.006766767,-0.62874892,-0.010459486
71.03383287,7.178037865,0.020738373,2.651337865,0.020738373,1.506216957,-0.006766767,-0.62874892,-0.010459486
88.27715371,7.68893938,0.024273597,3.16223938,0.024273597,4.937754133,-0.005065473,-1.343472205,0.007861054
76.32916251,7.68893938,0.024273597,3.16223938,0.024273597,4.937754133,-0.005065473,-1.343472205,0.007861054
89.89016186,7.68893938,0.024273597,3.16223938,0.024273597,4.937754133,-0.005065473,-1.343472205,0.007861054
72.01898181,7.68893938,0.024273597,3.16223938,0.024273597,4.937754133,-0.005065473,-1.343472205,0.007861054
76.39753887,7.68893938,0.024273597,3.16223938,0.024273597,4.937754133,-0.005065473,-1.343472205,0.007861054
68.55605958,7.68893938,0.024273597,3.16223938,0.024273597,4.937754133,-0.005065473,-1.343472205,0.007861054
73.04955213,7.68893938,0.024273597,3.16223938,0.024273597,4.937754133,-0.005065473,-1.343472205,0.007861054
82.35637872,7.68893938,0.024273597,3.16223938,0.024273597,4.937754133,-0.005065473,-1.343472205,0.007861054
88.74691824,7.68893938,0.024273597,3.16223938,0.024273597,4.937754133,-0.005065473,-1.343472205,0.007861054
70.94766567,7.68893938,0.024273597,3.16223938,0.024273597,4.937754133,-0.005065473,-1.343472205,0.007861054
77.66932533,7.68893938,0.024273597,3.16223938,0.024273597,4.937754133,-0.005065473,-1.343472205,0.007861054
97.79059654,7.68893938,0.024273597,3.16223938,0.024273597,4.937754133,-0.005065473,-1.343472205,0.007861054
98.65286018,7.68893938,0.024273597,3.16223938,0.024273597,4.937754133,-0.005065473,-1.343472205,0.007861054
84.96654652,7.68893938,0.024273597,3.16223938,0.024273597,4.937754133,-0.005065473,-1.343472205,0.007861054
75.36487375,7.68893938,0.024273597,3.16223938,0.024273597,4.937754133,-0.005065473,-1.343472205,0.007861054
60.37738911,7.339812936,0.016510576,2.813112936,0.016510576,0.140680032,-0.006770552,-0.084936705,0.000923071
65.2429608,7.339812936,0.016510576,2.813112936,0.016510576,0.140680032,-0.006770552,-0.084936705,0.000923071
73.45544726,7.339812936,0.016510576,2.813112936,0.016510576,0.140680032,-0.006770552,-0.084936705,0.000923071
48.89883927,7.339812936,0.016510576,2.813112936,0.016510576,0.140680032,-0.006770552,-0.084936705,0.000923071
84.43362321,7.339812936,0.016510576,2.813112936,0.016510576,0.140680032,-0.006770552,-0.084936705,0.000923071
79.56188814,7.339812936,0.016510576,2.813112936,0.016510576,0.140680032,-0.006770552,-0.084936705,0.000923071
95.51308039,7.339812936,0.016510576,2.813112936,0.016510576,0.140680032,-0.006770552,-0.084936705,0.000923071
94.64222427,7.339812936,0.016510576,2.813112936,0.016510576,0.140680032,-0.006770552,-0.084936705,0.000923071
85.0958374,7.339812936,0.016510576,2.813112936,0.016510576,0.140680032,-0.006770552,-0.084936705,0.000923071
69.36202915,7.339812936,0.016510576,2.813112936,0.016510576,0.140680032,-0.006770552,-0.084936705,0.000923071
41.18698261,7.339812936,0.016510576,2.813112936,0.016510576,0.140680032,-0.006770552,-0.084936705,0.000923071
65.29776179,7.339812936,0.016510576,2.813112936,0.016510576,0.140680032,-0.006770552,-0.084936705,0.000923071
93.65282847,7.339812936,0.016510576,2.813112936,0.016510576,0.140680032,-0.006770552,-0.084936705,0.000923071
63.12119556,7.339812936,0.016510576,2.813112936,0.016510576,0.140680032,-0.006770552,-0.084936705,0.000923071
79.73615257,7.339812936,0.016510576,2.813112936,0.016510576,0.140680032,-0.006770552,-0.084936705,0.000923071
78.05950185,7.339812936,0.016510576,2.813112936,0.016510576,0.140680032,-0.006770552,-0.084936705,0.000923071
81.90781183,7.339812936,0.016510576,2.813112936,0.016510576,0.140680032,-0.006770552,-0.084936705,0.000923071
44.67491768,6.484320873,0.014745364,1.957620873,0.014745364,2.325091153,0.003752409,2.256197192,-0.015883092
61.26285119,6.484320873,0.014745364,1.957620873,0.014745364,2.325091153,0.003752409,2.256197192,-0.015883092
103.1973258,6.484320873,0.014745364,1.957620873,0.014745364,2.325091153,0.003752409,2.256197192,-0.015883092
34.89189788,6.484320873,0.014745364,1.957620873,0.014745364,2.325091153,0.003752409,2.256197192,-0.015883092
70.24882322,6.484320873,0.014745364,1.957620873,0.014745364,2.325091153,0.003752409,2.256197192,-0.015883092
77.98543847,6.484320873,0.014745364,1.957620873,0.014745364,2.325091153,0.003752409,2.256197192,-0.015883092
77.4999256,6.484320873,0.014745364,1.957620873,0.014745364,2.325091153,0.003752409,2.256197192,-0.015883092
81.68846681,6.484320873,0.014745364,1.957620873,0.014745364,2.325091153,0.003752409,2.256197192,-0.015883092
80.90561236,6.484320873,0.014745364,1.957620873,0.014745364,2.325091153,0.003752409,2.256197192,-0.015883092
74.54569787,6.484320873,0.014745364,1.957620873,0.014745364,2.325091153,0.003752409,2.256197192,-0.015883092
92.63833729,6.484320873,0.014745364,1.957620873,0.014745364,2.325091153,0.003752409,2.256197192,-0.015883092
59.45163806,6.484320873,0.014745364,1.957620873,0.014745364,2.325091153,0.003752409,2.256197192,-0.015883092
78.54776993,6.484320873,0.014745364,1.957620873,0.014745364,2.325091153,0.003752409,2.256197192,-0.015883092
60.71298359,6.484320873,0.014745364,1.957620873,0.014745364,2.325091153,0.003752409,2.256197192,-0.015883092
72.41863147,6.484320873,0.014745364,1.957620873,0.014745364,2.325091153,0.003752409,2.256197192,-0.015883092
85.50805967,6.484320873,0.014745364,1.957620873,0.014745364,2.325091153,0.003752409,2.256197192,-0.015883092
82.38167333,6.484320873,0.014745364,1.957620873,0.014745364,2.325091153,0.003752409,2.256197192,-0.015883092
84.31806406,6.484320873,0.014745364,1.957620873,0.014745364,2.325091153,0.003752409,2.256197192,-0.015883092
94.95716851,8.273152418,0.011029027,3.746452418,0.011029027,-0.729965302,0.003516405,0.975512019,0.00412207
69.7680238,8.273152418,0.011029027,3.746452418,0.011029027,-0.729965302,0.003516405,0.975512019,0.00412207
94.35566479,8.273152418,0.011029027,3.746452418,0.011029027,-0.729965302,0.003516405,0.975512019,0.00412207
89.64166992,8.273152418,0.011029027,3.746452418,0.011029027,-0.729965302,0.003516405,0.975512019,0.00412207
67.03941276,8.273152418,0.011029027,3.746452418,0.011029027,-0.729965302,0.003516405,0.975512019,0.00412207
88.13858743,8.273152418,0.011029027,3.746452418,0.011029027,-0.729965302,0.003516405,0.975512019,0.00412207
76.81437675,8.273152418,0.011029027,3.746452418,0.011029027,-0.729965302,0.003516405,0.975512019,0.00412207
80.81932262,8.273152418,0.011029027,3.746452418,0.011029027,-0.729965302,0.003516405,0.975512019,0.00412207
75.74470028,8.273152418,0.011029027,3.746452418,0.011029027,-0.729965302,0.003516405,0.975512019,0.00412207
77.3529048,8.273152418,0.011029027,3.746452418,0.011029027,-0.729965302,0.003516405,0.975512019,0.00412207
92.15219476,8.273152418,0.011029027,3.746452418,0.011029027,-0.729965302,0.003516405,0.975512019,0.00412207
96.19507624,8.273152418,0.011029027,3.746452418,0.011029027,-0.729965302,0.003516405,0.975512019,0.00412207
76.07750544,8.273152418,0.011029027,3.746452418,0.011029027,-0.729965302,0.003516405,0.975512019,0.00412207
92.38159601,8.273152418,0.011029027,3.746452418,0.011029027,-0.729965302,0.003516405,0.975512019,0.00412207
75.75158718,8.273152418,0.011029027,3.746452418,0.011029027,-0.729965302,0.003516405,0.975512019,0.00412207
76.82648433,8.273152418,0.011029027,3.746452418,0.011029027,-0.729965302,0.003516405,0.975512019,0.00412207
93.87664464,7.193415923,0.003049585,2.666715923,0.003049585,2.2378009,0.011045205,2.793600019,0.009434375
77.63222607,7.193415923,0.003049585,2.666715923,0.003049585,2.2378009,0.011045205,2.793600019,0.009434375
66.60087644,7.193415923,0.003049585,2.666715923,0.003049585,2.2378009,0.011045205,2.793600019,0.009434375
72.51907855,7.193415923,0.003049585,2.666715923,0.003049585,2.2378009,0.011045205,2.793600019,0.009434375
62.25732867,7.193415923,0.003049585,2.666715923,0.003049585,2.2378009,0.011045205,2.793600019,0.009434375
88.91126166,7.193415923,0.003049585,2.666715923,0.003049585,2.2378009,0.011045205,2.793600019,0.009434375
86.82366221,7.193415923,0.003049585,2.666715923,0.003049585,2.2378009,0.011045205,2.793600019,0.009434375
60.65522668,7.193415923,0.003049585,2.666715923,0.003049585,2.2378009,0.011045205,2.793600019,0.009434375
78.75658165,7.193415923,0.003049585,2.666715923,0.003049585,2.2378009,0.011045205,2.793600019,0.009434375
60.34436715,7.193415923,0.003049585,2.666715923,0.003049585,2.2378009,0.011045205,2.793600019,0.009434375
73.79112533,5.191850489,0.01024017,0.665150489,0.01024017,-0.625427473,-0.008060858,2.29611562,-0.011409607
71.05034448,5.191850489,0.01024017,0.665150489,0.01024017,-0.625427473,-0.008060858,2.29611562,-0.011409607
82.64752236,5.191850489,0.01024017,0.665150489,0.01024017,-0.625427473,-0.008060858,2.29611562,-0.011409607
63.29308375,5.191850489,0.01024017,0.665150489,0.01024017,-0.625427473,-0.008060858,2.29611562,-0.011409607
71.89565596,5.191850489,0.01024017,0.665150489,0.01024017,-0.625427473,-0.008060858,2.29611562,-0.011409607
63.65320099,5.191850489,0.01024017,0.665150489,0.01024017,-0.625427473,-0.008060858,2.29611562,-0.011409607
56.15836391,5.191850489,0.01024017,0.665150489,0.01024017,-0.625427473,-0.008060858,2.29611562,-0.011409607
65.51888003,5.191850489,0.01024017,0.665150489,0.01024017,-0.625427473,-0.008060858,2.29611562,-0.011409607
85.27238545,5.191850489,0.01024017,0.665150489,0.01024017,-0.625427473,-0.008060858,2.29611562,-0.011409607
84.83569621,5.191850489,0.01024017,0.665150489,0.01024017,-0.625427473,-0.008060858,2.29611562,-0.011409607
64.25756117,5.191850489,0.01024017,0.665150489,0.01024017,-0.625427473,-0.008060858,2.29611562,-0.011409607
66.63967045,5.191850489,0.01024017,0.665150489,0.01024017,-0.625427473,-0.008060858,2.29611562,-0.011409607
51.67435436,5.191850489,0.01024017,0.665150489,0.01024017,-0.625427473,-0.008060858,2.29611562,-0.011409607
50.49684116,5.191850489,0.01024017,0.665150489,0.01024017,-0.625427473,-0.008060858,2.29611562,-0.011409607
78.05697451,5.191850489,0.01024017,0.665150489,0.01024017,-0.625427473,-0.008060858,2.29611562,-0.011409607
72.13562801,6.015179231,-0.000941102,1.488479231,-0.000941102,-0.421434185,0.003681022,0.922353738,0.017547934
73.91712398,6.015179231,-0.000941102,1.488479231,-0.000941102,-0.421434185,0.003681022,0.922353738,0.017547934
78.38931911,6.015179231,-0.000941102,1.488479231,-0.000941102,-0.421434185,0.003681022,0.922353738,0.017547934
79.05869846,6.015179231,-0.000941102,1.488479231,-0.000941102,-0.421434185,0.003681022,0.922353738,0.017547934
74.130155,6.015179231,-0.000941102,1.488479231,-0.000941102,-0.421434185,0.003681022,0.922353738,0.017547934
78.27235602,6.015179231,-0.000941102,1.488479231,-0.000941102,-0.421434185,0.003681022,0.922353738,0.017547934
68.25743024,6.015179231,-0.000941102,1.488479231,-0.000941102,-0.421434185,0.003681022,0.922353738,0.017547934
87.13946745,6.015179231,-0.000941102,1.488479231,-0.000941102,-0.421434185,0.003681022,0.922353738,0.017547934
59.82215477,6.015179231,-0.000941102,1.488479231,-0.000941102,-0.421434185,0.003681022,0.922353738,0.017547934
92.07812613,6.015179231,-0.000941102,1.488479231,-0.000941102,-0.421434185,0.003681022,0.922353738,0.017547934
68.47754225,6.015179231,-0.000941102,1.488479231,-0.000941102,-0.421434185,0.003681022,0.922353738,0.017547934
71.37720993,6.015179231,-0.000941102,1.488479231,-0.000941102,-0.421434185,0.003681022,0.922353738,0.017547934
81.16162942,6.015179231,-0.000941102,1.488479231,-0.000941102,-0.421434185,0.003681022,0.922353738,0.017547934
69.11795844,6.015179231,-0.000941102,1.488479231,-0.000941102,-0.421434185,0.003681022,0.922353738,0.017547934
50.05546229,6.015179231,-0.000941102,1.488479231,-0.000941102,-0.421434185,0.003681022,0.922353738,0.017547934
85.32045121,6.015179231,-0.000941102,1.488479231,-0.000941102,-0.421434185,0.003681022,0.922353738,0.017547934
42.41071453,6.015179231,-0.000941102,1.488479231,-0.000941102,-0.421434185,0.003681022,0.922353738,0.017547934
53.58393606,-5.55538396,0.02542335,6.988948829,0.018736598,-1.908932789,0.006686752,0.234907121,-0.010598075
69.84385226,-5.55538396,0.02542335,6.988948829,0.018736598,-1.908932789,0.006686752,0.234907121,-0.010598075
58.38022105,-5.55538396,0.02542335,6.988948829,0.018736598,-1.908932789,0.006686752,0.234907121,-0.010598075
76.52837916,-5.55538396,0.02542335,6.988948829,0.018736598,-1.908932789,0.006686752,0.234907121,-0.010598075
52.86799733,-5.55538396,0.02542335,6.988948829,0.018736598,-1.908932789,0.006686752,0.234907121,-0.010598075
60.62405023,-5.55538396,0.02542335,6.988948829,0.018736598,-1.908932789,0.006686752,0.234907121,-0.010598075
53.6663005,-5.55538396,0.02542335,6.988948829,0.018736598,-1.908932789,0.006686752,0.234907121,-0.010598075
55.68857477,-5.55538396,0.02542335,6.988948829,0.018736598,-1.908932789,0.006686752,0.234907121,-0.010598075
55.78773034,-5.55538396,0.02542335,6.988948829,0.018736598,-1.908932789,0.006686752,0.234907121,-0.010598075
54.45158605,-5.55538396,0.02542335,6.988948829,0.018736598,-1.908932789,0.006686752,0.234907121,-0.010598075
88.99339368,-5.55538396,0.02542335,6.988948829,0.018736598,-1.908932789,0.006686752,0.234907121,-0.010598075
51.52145046,-8.814495652,0.008735221,1.117678494,-0.00204402,0.703225854,0.010779241,-2.03682812,-0.000769027
57.80825428,-8.814495652,0.008735221,1.117678494,-0.00204402,0.703225854,0.010779241,-2.03682812,-0.000769027
66.53351777,-8.814495652,0.008735221,1.117678494,-0.00204402,0.703225854,0.010779241,-2.03682812,-0.000769027
48.52671412,-8.814495652,0.008735221,1.117678494,-0.00204402,0.703225854,0.010779241,-2.03682812,-0.000769027
42.43249682,-8.814495652,0.008735221,1.117678494,-0.00204402,0.703225854,0.010779241,-2.03682812,-0.000769027
68.48844964,-8.814495652,0.008735221,1.117678494,-0.00204402,0.703225854,0.010779241,-2.03682812,-0.000769027
52.35029122,-8.814495652,0.008735221,1.117678494,-0.00204402,0.703225854,0.010779241,-2.03682812,-0.000769027
56.40044594,-8.814495652,0.008735221,1.117678494,-0.00204402,0.703225854,0.010779241,-2.03682812,-0.000769027
72.44048516,-8.814495652,0.008735221,1.117678494,-0.00204402,0.703225854,0.010779241,-2.03682812,-0.000769027
54.25039483,-8.814495652,0.008735221,1.117678494,-0.00204402,0.703225854,0.010779241,-2.03682812,-0.000769027
44.63931326,-8.814495652,0.008735221,1.117678494,-0.00204402,0.703225854,0.010779241,-2.03682812,-0.000769027
52.04584512,-5.415509409,0.002735695,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
71.64115646,-5.415509409,0.002735695,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
38.61620889,-5.415509409,0.002735695,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
54.26373703,-5.415509409,0.002735695,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
42.76444059,-5.415509409,0.002735695,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
41.52474186,-5.415509409,0.002735695,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
81.42746678,-5.415509409,0.002735695,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
58.35950109,-5.415509409,0.002735695,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
60.97461692,-5.415509409,0.002735695,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
82.95379723,-5.415509409,0.002735695,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
83.78451493,-5.415509409,0.002735695,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
82.4478087,-5.415509409,0.002735695,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
65.63315573,-5.415509409,0.002735695,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
68.35919488,-5.415509409,0.002735695,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
73.53601232,-5.415509409,0.002735695,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
30.91166831,-5.415509409,0.002735695,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
48.36841466,-5.415509409,0.002735695,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
49.08752817,-5.415509409,0.002735695,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
64.31699934,-5.415509409,0.002735695,2.993579638,0.004786157,2.226310953,-0.002050462,0.046922261,0.008879081
71.84095424,-5.791544262,-0.017453012,4.163639977,-0.00054036,0.680215761,-0.016912653,-0.53262723,0.002638942
54.92410791,-5.791544262,-0.017453012,4.163639977,-0.00054036,0.680215761,-0.016912653,-0.53262723,0.002638942
64.67711712,-5.791544262,-0.017453012,4.163639977,-0.00054036,0.680215761,-0.016912653,-0.53262723,0.002638942
51.33626767,-5.791544262,-0.017453012,4.163639977,-0.00054036,0.680215761,-0.016912653,-0.53262723,0.002638942
63.33536198,-5.791544262,-0.017453012,4.163639977,-0.00054036,0.680215761,-0.016912653,-0.53262723,0.002638942
56.70993591,-5.791544262,-0.017453012,4.163639977,-0.00054036,0.680215761,-0.016912653,-0.53262723,0.002638942
56.53365674,-5.791544262,-0.017453012,4.163639977,-0.00054036,0.680215761,-0.016912653,-0.53262723,0.002638942
64.57499475,-5.791544262,-0.017453012,4.163639977,-0.00054036,0.680215761,-0.016912653,-0.53262723,0.002638942
74.47553542,-5.791544262,-0.017453012,4.163639977,-0.00054036,0.680215761,-0.016912653,-0.53262723,0.002638942
67.85712073,-5.791544262,-0.017453012,4.163639977,-0.00054036,0.680215761,-0.016912653,-0.53262723,0.002638942
41.68287961,-5.791544262,-0.017453012,4.163639977,-0.00054036,0.680215761,-0.016912653,-0.53262723,0.002638942
47.12213053,-5.791544262,-0.017453012,4.163639977,-0.00054036,0.680215761,-0.016912653,-0.53262723,0.002638942
69.1042505,-5.791544262,-0.017453012,4.163639977,-0.00054036,0.680215761,-0.016912653,-0.53262723,0.002638942
62.12298448,-7.442352744,0.001703165,1.402952005,0.004274795,1.790095251,-0.00257163,2.156303667,-0.011660426
64.60504692,-7.442352744,0.001703165,1.402952005,0.004274795,1.790095251,-0.00257163,2.156303667,-0.011660426
49.98037122,-7.442352744,0.001703165,1.402952005,0.004274795,1.790095251,-0.00257163,2.156303667,-0.011660426
64.07030827,-7.442352744,0.001703165,1.402952005,0.004274795,1.790095251,-0.00257163,2.156303667,-0.011660426
58.24426379,-7.442352744,0.001703165,1.402952005,0.004274795,1.790095251,-0.00257163,2.156303667,-0.011660426
59.22561081,-7.442352744,0.001703165,1.402952005,0.004274795,1.790095251,-0.00257163,2.156303667,-0.011660426
58.55225081,-7.442352744,0.001703165,1.402952005,0.004274795,1.790095251,-0.00257163,2.156303667,-0.011660426
58.82221269,-7.442352744,0.001703165,1.402952005,0.004274795,1.790095251,-0.00257163,2.156303667,-0.011660426
57.01981099,-7.442352744,0.001703165,1.402952005,0.004274795,1.790095251,-0.00257163,2.156303667,-0.011660426
57.9632006,-7.442352744,0.001703165,1.402952005,0.004274795,1.790095251,-0.00257163,2.156303667,-0.011660426
51.49613031,-7.442352744,0.001703165,1.402952005,0.004274795,1.790095251,-0.00257163,2.156303667,-0.011660426
53.51954101,-7.442352744,0.001703165,1.402952005,0.004274795,1.790095251,-0.00257163,2.156303667,-0.011660426
67.0696985,-7.442352744,0.001703165,1.402952005,0.004274795,1.790095251,-0.00257163,2.156303667,-0.011660426
52.05386256,-7.442352744,0.001703165,1.402952005,0.004274795,1.790095251,-0.00257163,2.156303667,-0.011660426
57.18265502,-7.442352744,0.001703165,1.402952005,0.004274795,1.790095251,-0.00257163,2.156303667,-0.011660426
70.18168199,-7.442352744,0.001703165,1.402952005,0.004274795,1.790095251,-0.00257163,2.156303667,-0.011660426
67.21164209,-7.442352744,0.001703165,1.402952005,0.004274795,1.790095251,-0.00257163,2.156303667,-0.011660426
61.2308824,-7.442352744,0.001703165,1.402952005,0.004274795,1.790095251,-0.00257163,2.156303667,-0.011660426
62.84687946,-5.933907054,0.019537963,3.362800439,0.01783636,1.338692507,0.001701602,-0.805553865,-0.008045724
54.63352302,-5.933907054,0.019537963,3.362800439,0.01783636,1.338692507,0.001701602,-0.805553865,-0.008045724
59.68434498,-5.933907054,0.019537963,3.362800439,0.01783636,1.338692507,0.001701602,-0.805553865,-0.008045724
59.48000179,-5.933907054,0.019537963,3.362800439,0.01783636,1.338692507,0.001701602,-0.805553865,-0.008045724
66.35555885,-5.933907054,0.019537963,3.362800439,0.01783636,1.338692507,0.001701602,-0.805553865,-0.008045724
78.68812516,-5.933907054,0.019537963,3.362800439,0.01783636,1.338692507,0.001701602,-0.805553865,-0.008045724
72.12344781,-5.933907054,0.019537963,3.362800439,0.01783636,1.338692507,0.001701602,-0.805553865,-0.008045724
